query_id,relevant_count,naive_ndcg_at_10,naive_recall_at_10,naive_mrr_at_10,late_ndcg_at_10,late_recall_at_10,late_mrr_at_10,whole_document_ndcg_at_10,whole_document_recall_at_10,whole_document_mrr_at_10,late_minus_naive_ndcg_at_10
268,1,0.000000000000,0.000000000000,0.000000000000,0.356207187108,1.000000000000,0.166666666667,0.386852807235,1.000000000000,0.200000000000,0.356207187108
269,1,0.289064826318,1.000000000000,0.100000000000,0.289064826318,1.000000000000,0.100000000000,0.333333333333,1.000000000000,0.142857142857,0.000000000000
274,1,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,0.000000000000
275,3,0.636439180989,0.666666666667,1.000000000000,0.671386072523,0.666666666667,1.000000000000,0.703918089034,0.666666666667,1.000000000000,0.034946891534
279,1,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,0.000000000000
294,1,0.630929753571,1.000000000000,0.500000000000,0.500000000000,1.000000000000,0.333333333333,0.630929753571,1.000000000000,0.500000000000,-0.130929753571
295,1,0.430676558073,1.000000000000,0.250000000000,0.430676558073,1.000000000000,0.250000000000,0.386852807235,1.000000000000,0.200000000000,0.000000000000
298,1,0.630929753571,1.000000000000,0.500000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,0.369070246429
300,1,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
303,1,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
312,1,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
314,1,0.500000000000,1.000000000000,0.333333333333,0.289064826318,1.000000000000,0.100000000000,0.333333333333,1.000000000000,0.142857142857,-0.210935173682
324,1,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
327,1,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,0.000000000000
338,1,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,0.000000000000
343,2,0.591235204823,1.000000000000,0.500000000000,0.817529590354,1.000000000000,1.000000000000,0.806573596383,1.000000000000,1.000000000000,0.226294385531
350,1,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,0.000000000000
354,1,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,0.000000000000
362,1,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,0.000000000000
380,1,0.386852807235,1.000000000000,0.200000000000,0.630929753571,1.000000000000,0.500000000000,0.630929753571,1.000000000000,0.500000000000,0.244076946337
384,1,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.386852807235,1.000000000000,0.200000000000,0.000000000000
385,2,0.693426403617,1.000000000000,0.500000000000,0.693426403617,1.000000000000,0.500000000000,0.693426403617,1.000000000000,0.500000000000,0.000000000000
386,1,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,0.000000000000
388,1,0.289064826318,1.000000000000,0.100000000000,0.500000000000,1.000000000000,0.333333333333,0.430676558073,1.000000000000,0.250000000000,0.210935173682
399,1,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,0.000000000000
